,Date Created,Number of Likes,Source of Tweet,Tweets
1562,2022-12-10 12:17:43+00:00,46643,,"If youre black and gay and break laws abroad - theyll get you out.

If youre white and straight and serve your country - they let you rot.

Youre simply the wrong demographic to please the culture masters.

ALL white soldiers and spies, quit immediately.

I would."
1563,2022-12-10 11:37:53+00:00,8671,,"Everything you do CREATES a change in the Universe.

Yet most of you have been programmed to use this TRUTH against your best interest."
1564,2022-12-10 11:03:47+00:00,6336,,https://t.co/f0cpxEX4an
1565,2022-12-10 09:20:38+00:00,27324,,"Everybody who is pro degeneracy is also pro vaccine. 

Vaccine = degenerate."
1566,2022-12-10 08:48:19+00:00,5508,,"US #journalist #GrantWahl who was kicked out of a stadium in QATAR for this t-shirt has been found dead, after the Netherlands vs. Argentina game. https://t.co/MC2leZ4WPx"
1567,2022-12-09 18:18:59+00:00,65670,,Hey guys ive been thinking long and hard and seeing how all the antivaxxers are suffering severe illness and death ive decided to get my 7 covid vaccines.
1568,2022-12-09 17:57:17+00:00,20455,,My team is united against the demons.
1569,2022-12-09 17:25:18+00:00,7173,,"Know very well when to be extremely cautious and when to be extremely brave. 

The problem with the modern “man” is he applies these two mindsets absolutely incorrectly. 

They apply the wrong mindset every single time. 

Society has programmed this way."
1570,2022-12-09 16:45:54+00:00,10534,,https://t.co/CqHVDqUu3v
1571,2022-12-09 15:52:05+00:00,67219,,GM. https://t.co/D1vBgDt5HW
1572,2022-12-09 14:47:30+00:00,13319,,Life is Beautiful outside the Matrix https://t.co/4Sx97j7NCD
1573,2022-12-09 13:51:38+00:00,1705,,"@WudanMotivation Dont like eminem. Hes a Crybaby.

HAYLEY HAYLEY HAYLEY bro its been like 30 years shut up?"
1574,2022-12-09 13:49:28+00:00,17544,,I want my share so give me everything you have.
1575,2022-12-09 13:28:34+00:00,22840,,"I don’t believe in motivation. 

I believe in divine purpose."
1576,2022-12-09 12:39:10+00:00,5054,,"Everyone is influencing you to some degree

Watch the full EM episode here:
https://t.co/LELFNW0MJs https://t.co/gKhqqWG5qd"
1577,2022-12-09 10:42:55+00:00,8251,,https://t.co/wCo1oPv50X
1578,2022-12-09 09:12:00+00:00,320911,,Men go through so much pain that they will never talk about it because they know that nobody cares.
1579,2022-12-08 20:22:37+00:00,141384,,A real brother always has your back.
1580,2022-12-08 18:31:40+00:00,49847,,"Noticed a trend?

Its almost as losers/uglies hate me and winners/hotties love me.

Which team are you on? https://t.co/Ya2WQVPBLX"
1581,2022-12-08 17:37:40+00:00,7416,,https://t.co/Qb4y4r9bld
1582,2022-12-08 15:36:35+00:00,16306,,@JackPosobiec @stillgray The 304s
1583,2022-12-08 15:33:20+00:00,353,,@WudanMotivation 6/10
1584,2022-12-08 15:30:20+00:00,5024,,"Escaping the Matrix is simply a matter of choice.

Have you decided to become free?

Everybody believes they would take the Red Pill if offered.

Well I am offering it to you, right now.

Will you see how deep the rabbit hole goes?

Look: https://t.co/P0AAPg5JIC"
1585,2022-12-08 15:18:14+00:00,28840,,Life is easy for the professional.
1586,2022-12-08 13:06:22+00:00,10540,,"Females have an evolutionary distain for weakness.

Experiencing masculine frailty fills them with rage.

The weak man compensates by finding a focus for the females aggression, to avoid suffering it himself.

""Lets attack my family, please be nice to me""

#HarryandMeghanNetflix"
1587,2022-12-08 12:54:21+00:00,9043,,Top G Cars - Behind the scenes https://t.co/gk1l1jEeIg
1588,2022-12-08 11:21:49+00:00,13496,,https://t.co/Tmd3u1VA7f
1589,2022-12-08 10:18:57+00:00,5760,,"Question your beliefs

Watch the full EM episode here:
https://t.co/LELFNWhPLs https://t.co/VaPt6NHDar"
1590,2022-12-07 20:09:24+00:00,9037,,https://t.co/RFh5TbQb6l
1591,2022-12-07 19:09:16+00:00,42174,,"It is my moral obligation to try and wake you all up. 

When my children ask what I did during the great enslavement, I can tell them I helped anyone who would listen."
1592,2022-12-07 18:11:12+00:00,29869,,What will Christians do? Nothing.
1593,2022-12-07 18:01:06+00:00,73876,,G https://t.co/cgJTE9hUNm
1594,2022-12-07 17:33:25+00:00,28297,,"Money is an amplifier.

See a rich dork get out of a Lambo. Super dork.
See a huge mafia guy get out of a Lambo. Killer. 

Those who say money doesnt make you happy - were always miserable.

Those who were happy broke - are VERY happy rich."
1595,2022-12-07 16:54:35+00:00,24700,,"The only reason I am better than you is because I've suffered more than you.

All I've ever known is pain. https://t.co/84km8AVWk4"
1596,2022-12-07 12:31:10+00:00,21224,,https://t.co/Snz2vdJtQ0
1597,2022-12-07 10:41:58+00:00,13092,,"Most men sleep fine knowing their dreams will remain dreams.

But some men, refuse to have anything less than everything

We will either live the life of our dreams or die trying.

Will you?

https://t.co/66QzUzFIBj https://t.co/6G3V8dSftf"
1598,2022-12-07 09:29:25+00:00,13308,,"Andrew Tate topped Google’s 2022 category for trending “who is …” questions. 

Most googled man alive.

I guess cancelling doesnt work on real Gs.

https://t.co/zt9tIHAurF"
1599,2022-12-06 22:55:09+00:00,40479,,"There is a small percentage of men in the world who want MORE.

Men who REFUSE to live a normal life, who REFUSE to be average or just above average.

Men who refuse to be anything less than SPECTACULAR.

There is a man out there who lives the life of YOUR dreams."
1600,2022-12-06 20:14:45+00:00,16260,,"Isnt it amazing how the beautiful women are based and the ugly ones arnt.

https://t.co/kWAQOabQSz"
1601,2022-12-06 17:06:37+00:00,52967,,"Your life is what it’s like because of the influences you have.

You can’t NOT be influenced, but you can control what influences you.

DO YOU UNDERSTAND?"
1602,2022-12-06 15:42:53+00:00,13206,,"Physicality and mentality are linked

Watch the full EM episode here:
https://t.co/LELFNWhPLs https://t.co/UkGLj0LGRC"
1603,2022-12-06 14:16:45+00:00,15872,,https://t.co/hMrM3O4ael
1604,2022-12-06 12:50:27+00:00,9418,,Top G Cars - Transfăgărășan https://t.co/YLrL12jSH9
1605,2022-12-06 11:13:18+00:00,31266,,"Take time to actually analyze WHY you do the things you do

Look at every decision and every belief about the world you hold

Now, look at everyone who influenced those

Are they where you want to be?

Is that who you want to be like?"
1606,2022-12-06 09:17:15+00:00,16935,,https://t.co/9CnA1EslJK
1607,2022-12-06 06:14:57+00:00,83365,,I have truly conquered the world.
1608,2022-12-05 21:13:20+00:00,19743,,Cute pink gloves. Defo battle hardened.
1609,2022-12-05 21:12:46+00:00,35566,,"She’s on the front line right now and not an actor psyop convincing men there will be cuties at war instead of death.

She certainly didn’t go home to the warm directly after this. 

Guess all those videos of men dying in freezing mud are fake.

Look how clean her uniform is."
1610,2022-12-05 20:55:20+00:00,8816,,https://t.co/pGsycIJnx2
1611,2022-12-05 19:57:20+00:00,21149,,"I’ve endured events that I remember and feel instant fear. 

ADRENALINE shocks my system. 

Then I pause. Remember I survived. 

And I can’t wipe the smile off my face. 

My memories are an indefatigable source of elation. 

Of relief. 

How could I ever be depressed?"
1612,2022-12-05 17:59:17+00:00,25592,,"You are being programmed.

You cannot stop it.

Everything you ARE stems from what you’ve experienced.

It’s an unstoppable force like Gravity.

You cannot stop the programming but,

YOU can CHOOSE what you hear and experience.

You can choose WHAT and WHO programs your mind."
1613,2022-12-05 15:07:09+00:00,18288,,ok
1614,2022-12-05 14:29:14+00:00,19891,,We’re on the move. https://t.co/8smPKk17NN
1615,2022-12-05 13:08:27+00:00,74286,,"Why would you take one multi vitamin instead of the whole bottle like a champion?

Who dies from vitamins lol.

You want to be strong or not?"
1616,2022-12-05 12:29:10+00:00,9444,,https://t.co/N3kYfjpOBw
1617,2022-12-05 10:17:17+00:00,12488,,"We’re all in the battle against the Matrix

Watch the full EM episode here:
https://t.co/LELFNWhPLs https://t.co/9ml3gFZXNe"
1618,2022-12-05 09:15:32+00:00,183488,,"A man can be in the worst position and all he will say is “I’ll take care of it”

He might be flat broke with no hope, but that’s what he will say.

And might get grumpy but somehow he always finds a way.

Respect to all the real men out there that do the impossible daily."
1619,2022-12-02 19:15:01+00:00,9571,,"SUPER YACHT FINALE - CROATIA TAKE OVER

Tate Confidential Ep. 166

WATCH NOW:
https://t.co/qmpVVorqQx https://t.co/BI5jv78ihi"
1620,2022-12-02 18:27:23+00:00,43929,,"You can fight the realities of the world and lose. 

Or you can accept them and become successful.

You decide."
1621,2022-12-02 16:04:31+00:00,7816,,"Use all that drama and put it into work

Watch the full interview here:
https://t.co/Ta7znCsRu6 https://t.co/50QVeuNkHJ"
1622,2022-12-02 14:48:16+00:00,21984,,Some men are born with a fire inside of them https://t.co/eYWEeagMJm
1623,2022-12-02 13:40:40+00:00,57986,,G
1624,2022-12-02 12:50:04+00:00,51535,,Cowardice is the modern plague of man.
1625,2022-12-02 12:22:01+00:00,12995,,https://t.co/qN4utsY6hR
1626,2022-12-02 10:56:51+00:00,2436,,@BornAKang Real men dont have gender reveals. This is cuck BS.
1627,2022-12-02 10:11:42+00:00,8748,,"If you miss payment or have a low account score you're put in jail with this video.

Two weeks to improve, otherwise you are ejected back to the Matrix and perma banned.

You will NEVER be able to join again.

Losers get kicked out.

Winners stay inside of https://t.co/8EUCQbL4Y0 https://t.co/9tz3kYGcBY"
1628,2022-12-02 09:45:09+00:00,21642,,Girls genuinely shooting their shot with Top G saying they agree with all I say and im the last real man on earth and they wish men were like me to be rejected for having the vaccine.
1629,2022-12-02 09:28:34+00:00,121640,,I dont sleep with vaccinated women.
1630,2022-12-02 08:30:37+00:00,7778,,https://t.co/itQHSgttYw https://t.co/sqG3kvnHWV
1631,2022-12-02 07:51:51+00:00,4162,,https://t.co/MFJOB2HIk3
1632,2022-12-01 22:58:42+00:00,7429,,@JoshALivingston BS.
1633,2022-12-01 20:20:49+00:00,50527,,Shotokan https://t.co/TanEX3XDQm
1634,2022-12-01 18:31:19+00:00,9896,,HARAM
1635,2022-12-01 18:19:24+00:00,44328,,POV: You're the Top G https://t.co/KWi7JClcbm
1636,2022-12-01 17:28:06+00:00,8921,,"The best thing about being a man:

You get to build your character from the ground up

Watch the full interview here:
https://t.co/Ta7znCbgCy https://t.co/cyEd0Yu0za"
1637,2022-12-01 15:05:19+00:00,12343,,Nobody hires bumbaclarts.
1638,2022-12-01 15:04:44+00:00,14840,,G
1639,2022-12-01 14:14:11+00:00,5123,,@grandoldmemes Haram.
1640,2022-12-01 13:43:08+00:00,24643,,"My homes, Romania and UAE - both have national patriotic days on December 1st.

My birthday is December 1st.

Cosmic symmetry.

I state as a matter of absolute fact if you live in a country which celebrates itself on the same day you celebrate yourself you gain magical powers."
1641,2022-12-01 13:13:48+00:00,90306,,#HappyBirthdayTopG https://t.co/rFMdz6CJZQ
1642,2022-12-01 12:38:36+00:00,95361,,HARAM. https://t.co/fHLWDHIUzM
1643,2022-12-01 11:00:17+00:00,11714,,https://t.co/SK8UXAdAGf
1644,2022-12-01 09:45:54+00:00,13474,,https://t.co/L1FNYMu2Mg
1645,2022-12-01 08:59:16+00:00,31685,,"KNOW THIS. 

Not everybody will rise today. 

Some will die as they sleep. 

Most will rise and their day will be wasted. 

VERY FEW MEN WILL RISE AND SHINE. 

I do BOTH. 

Day after fucking day.

I never waste a conscious SECOND."
1646,2022-12-01 01:26:54+00:00,31467,,Fajr
1647,2022-11-30 19:26:11+00:00,23717,,"What did Neo do to end up arrested by the agents and threatened? 

Nothing. 

He was simply awake. 

And once they know that you know how the world works. 

They come for you."
1648,2022-11-30 18:34:21+00:00,18960,,Top G has an addiction https://t.co/W1Me3Ev4jw
1649,2022-11-30 17:16:51+00:00,5081,,"Lone wolves survive.

Packs thrive.

You have no connections, you have no powerful or skillful friends.

How do you expect to know what's happening all around you when you can only look one direction at a time?

Learn More:
https://t.co/66QzUzoFzj"
1650,2022-11-30 17:03:13+00:00,70359,,"Im organising flying my Bugatti from Dubai to Qatar, turning up to the world cup with a 25 man security team to make sure peasants dont touch the car - VIP box and a fat cuban.

Will yell at the players below telling them how to win.

Just put the ball in the net dummies.

#TopG"
1651,2022-11-30 15:37:30+00:00,48890,,G and the Top G https://t.co/90UXgRZk1N
1652,2022-11-30 14:35:59+00:00,66155,,Make your last name mean something. Only a coward doesn’t care.
1653,2022-11-30 13:11:26+00:00,8880,,"You need to become a competitive person

Watch the full interview here:
https://t.co/Ta7znCbOs6 https://t.co/CxT5vxg1YY"
1654,2022-11-30 10:41:16+00:00,17207,,https://t.co/1dbaJXCQFB
1655,2022-11-30 08:48:26+00:00,48618,,"For most men, the happiest days of their lives were being on the college football team. 

Was it the football?

Or BROTHERHOOD.

Having men you ride with INTO BATTLE.

Men you TRUST.

That warm feeling of BELONGING.

THIS is what the modern man NEEDS to be his best self."
1656,2022-11-29 20:06:32+00:00,68228,,"I know talented men who are unsuccessful.

I know smart men who are unsuccessful.

I do not know a single man whos genuinely persistent that doesn’t have a fantastic life.

Persistence is the measure of man.

It trumps talent and intelligence

If you never give up

You never lose"
1657,2022-11-29 18:57:25+00:00,18405,,"@c_bumstead Heaviest weights I could find on the super yacht. 

How heavy are the weights on your yacht?"
1658,2022-11-29 18:56:07+00:00,19928,,"Western arrogance. 

God humbles all."
1659,2022-11-29 18:54:39+00:00,12485,,Haram.
1660,2022-11-29 17:53:39+00:00,159,,@AJA_Cortes Link?
1661,2022-11-29 17:09:22+00:00,9600,,"Do social media influencers really care about their fans?

Watch the full interview here:
https://t.co/Ta7znCbOs6 https://t.co/ZLFXvN279w"
1662,2022-11-29 15:14:36+00:00,16010,,Top G is undefeated https://t.co/MziOaO2VoH
1663,2022-11-29 14:40:38+00:00,15750,,https://t.co/jCH2idmIm7
1664,2022-11-29 12:38:43+00:00,57197,,Down with #Balenciaga and all various forms of pedophile shoes (from any brand) https://t.co/rnIqKcvGWn
1665,2022-11-29 11:45:27+00:00,29685,,"Top G Cars

https://t.co/8OgGh2pXEf https://t.co/Dozv4TTtDn"
1666,2022-11-29 09:55:18+00:00,40989,,"That’s how easy life is. 

You simply WANT things and you WORK harder than all the other losers who want it less.

You simply WANT IT MORE. 

That’s how easy it is to have everything you’ve ever fucking wanted. 

If you fail to live a dream reality you are simply a loser."
1667,2022-11-28 20:05:33+00:00,7677,,"Uncorrupted society

Watch now:
https://t.co/6QN1WYjVLS https://t.co/jj7hKb6H1o"
1668,2022-11-28 18:18:07+00:00,14377,,"Resist the temptations, resist the slave mind https://t.co/deoI4qKUhm"
1669,2022-11-28 16:05:59+00:00,36962,,"Life has taught me that if you genuinely desire something, the universe will provide it to you 100% of the time.

The cosmos is giving and very kind. 

I have NEVER not ONCE truly wanted something and didn’t get it. 

Dreams don’t come true? You simply didn’t want it enough."
1670,2022-11-28 14:47:51+00:00,41174,,"Do not speak negatively my friend. 

Negative energy is sticky. 

Even if you pry it from the fabric of the universe, it leaves residue."
1671,2022-11-28 14:06:15+00:00,12460,,"They don’t want men to have emotional control

Watch the full interview here:
https://t.co/Ta7znCbOs6 https://t.co/QXENoTJTWN"
